"x","y","L1","L2","L3"
83881.2000000002,840544.4,1,816,11
91793,875195,1,817,11
91795.5,875339.5,1,817,11
91955.5,875195.5,1,817,11
91793,875195,1,817,11
219339.6351,958321.739,1,818,11
219296.1498,958299.916300001,1,818,11
219254.4038,958301.864499999,1,818,11
219276.8337,958378.1023,1,818,11
219437,958494,1,818,11
219339.6351,958321.739,1,818,11
72898.5999999996,834083.199999999,1,819,11
73146,834174.1,1,819,11
73187.7999999998,834095.199999999,1,819,11
72898.5999999996,834083.199999999,1,819,11
175301.5,697290.5,1,820,11
175309.5,697483.5,1,820,11
175432,697532.5,1,820,11
175301.5,697290.5,1,820,11
100949.5,915551,1,821,11
100988,915760,1,821,11
101057.5,915536.5,1,821,11
100949.5,915551,1,821,11
127514,919660,1,822,11
127629,919835,1,822,11
127730,919788.5,1,822,11
127514,919660,1,822,11
90673.6558999997,872109.9373,1,823,11
90675.5,872192,1,823,11
90932,872093.5,1,823,11
90681.3744999999,872102.7106,1,823,11
90673.6558999997,872109.9373,1,823,11
213634.6564,940686.960100001,1,824,11
213536.8891,940632.307600001,1,824,11
213533.7713,940640.872,1,824,11
213625.6577,940822.4877,1,824,11
213641.8913,940832.0275,1,824,11
213678.9043,940811.3276,1,824,11
213634.6564,940686.960100001,1,824,11
188491.4,745988.585000001,1,825,11
188443.0918,745970.8927,1,825,11
188504.5,746080,1,825,11
188693.0662,746220.0667,1,825,11
188681.0685,746189.9662,1,825,11
188491.4,745988.585000001,1,825,11
205636.8381,915039.5722,1,826,11
205682.9563,915207.1809,1,826,11
205768.7402,915034.0605,1,826,11
205754.1271,915030.7667,1,826,11
205636.8381,915039.5722,1,826,11
90926,874237.5,1,827,11
91204,874126,1,827,11
90969,874138,1,827,11
90926,874237.5,1,827,11
172065.5115,779433.1678,1,828,11
172108.865,779412.3259,1,828,11
172264,779333,1,828,11
172068.7667,779318.6664,1,828,11
172066.2919,779342.641100001,1,828,11
172065.5115,779433.1678,1,828,11
451391.116,1163385.1804,1,829,11
451443.5531,1163730.3914,1,829,11
451454.7395,1163398.4089,1,829,11
451430.5774,1163370.4743,1,829,11
451391.116,1163385.1804,1,829,11
116647.5,752328.5,1,830,11
116701.5,752525,1,830,11
116755,752299,1,830,11
116647.5,752328.5,1,830,11
460581.6,1219694.1,1,831,11
460761.4,1219810.9,1,831,11
460676.0154,1219629.4577,1,831,11
460581.6,1219694.1,1,831,11
139999.9938,925186.3497,1,832,11
139897,925112.699999999,1,832,11
139906.6969,925237.9043,1,832,11
140088.4641,925249.6138,1,832,11
139999.9938,925186.3497,1,832,11
197679.2579,908862.8693,1,833,11
197766.2481,908796.2827,1,833,11
197682,908601,1,833,11
197679.2579,908862.8693,1,833,11
215378.575,940167.841600001,1,834,11
215471.9331,940123.3248,1,834,11
215546.8518,940075.516799999,1,834,11
215454,940003.5,1,834,11
215382.4647,940150.986400001,1,834,11
215378.575,940167.841600001,1,834,11
221996.4883,948487.682600001,1,835,11
222162.6314,948708.482799999,1,835,11
222182.5,948600,1,835,11
221996.4883,948487.682600001,1,835,11
129627,726397.5,1,836,11
129771.5,726546.5,1,836,11
129823,726445,1,836,11
129627,726397.5,1,836,11
80222.2592000002,828682.2579,1,837,11
80111,828630.5,1,837,11
80164,828827,1,837,11
80224.9343999997,828729.9428,1,837,11
80222.2592000002,828682.2579,1,837,11
145523.7355,649109.6566,1,838,11
145579,649238.5,1,838,11
145694,649206,1,838,11
145571.9479,649103.986300001,1,838,11
145523.7355,649109.6566,1,838,11
125739.0843,721519.366599999,1,839,11
125702.6694,721489.8804,1,839,11
125709.5338,721545.054400001,1,839,11
125765.1967,721676.3402,1,839,11
125852.5,721626,1,839,11
125739.0843,721519.366599999,1,839,11
209794.1469,934925.097200001,1,840,11
209887,935105,1,840,11
209930,934975.5,1,840,11
209785.5682,934904.7579,1,840,11
209794.1469,934925.097200001,1,840,11
364889.7,700103,1,841,11
365012.4,700183.5,1,841,11
365154.1,700097.199999999,1,841,11
364889.7,700103,1,841,11
461709.7518,1162700.8371,1,842,11
461847.0213,1162819.695,1,842,11
461770.5,1162593.5,1,842,11
461709.7518,1162700.8371,1,842,11
169451.2699,674796.195,1,843,11
169466.8757,674831.891899999,1,843,11
169544,674672,1,843,11
169471.7965,674655.986,1,843,11
169424.3757,674681.388599999,1,843,11
169451.2699,674796.195,1,843,11
218929.8529,951788.737199999,1,844,11
218678.3108,951774.8379,1,844,11
218651,951777.5,1,844,11
218918.2164,951859.3203,1,844,11
218932.7472,951848.4659,1,844,11
218929.8529,951788.737199999,1,844,11
190535.5,838674,1,845,11
190655.5,838862.5,1,845,11
190738.5,838814,1,845,11
190535.5,838674,1,845,11
452739.7043,1191354.5646,1,846,11
452745.2606,1191373.317,1,846,11
452809.2987,1191453.9978,1,846,11
452883.6242,1191263.2756,1,846,11
452739.7043,1191354.5646,1,846,11
88796.2000000002,855084.1,1,847,11
88835.5999999996,855227,1,847,11
88936.5999999996,855052.5,1,847,11
88796.2000000002,855084.1,1,847,11
233217,973551.5,1,848,11
233382,973611,1,848,11
233268,973441,1,848,11
233217,973551.5,1,848,11
14079.5,904930.5,1,849,11
14224.5,904972,1,849,11
14242.5,904830.5,1,849,11
14079.5,904930.5,1,849,11
92540.5,875769,1,850,11
92649,875765.5,1,850,11
92625,875571,1,850,11
92540.5,875769,1,850,11
145586.5,647600.5,1,851,11
145824.5,647715,1,851,11
145734,647582.5,1,851,11
145586.5,647600.5,1,851,11
188831.3201,683733.403100001,1,852,11
188886.1201,683807.6669,1,852,11
188950.5,683876,1,852,11
188774.5,683496.5,1,852,11
188831.3201,683733.403100001,1,852,11
99724.0635000002,886826.971000001,1,853,11
99736.3821,886854.924799999,1,853,11
99775.4784000004,886887.0471,1,853,11
99862.3380000005,886591.4937,1,853,11
99724.0635000002,886826.971000001,1,853,11
93778.5,877426.5,1,854,11
93902,877591,1,854,11
93889,877403,1,854,11
93778.5,877426.5,1,854,11
168782,677096,1,855,11
168816.5,677285.5,1,855,11
168924,677266,1,855,11
168782,677096,1,855,11
121320.6067,932028.2469,1,856,11
121312.1706,931969.194499999,1,856,11
121225.8,932091.800000001,1,856,11
121324.2,932182,1,856,11
121320.6067,932028.2469,1,856,11
144733,665138,1,857,11
144810.1616,665032.8277,1,857,11
144826.1418,664942.1557,1,857,11
144745,664947,1,857,11
144733,665138,1,857,11
100974.5,885869,1,858,11
101023.1,886033.1,1,858,11
101098,885859,1,858,11
100974.5,885869,1,858,11
91291.8426000001,874778.814300001,1,859,11
91404.0251000002,874755.8025,1,859,11
91463.0086000003,874735.2256,1,859,11
91451,874635,1,859,11
91299.9127000002,874758.2772,1,859,11
91291.8426000001,874778.814300001,1,859,11
167337.5,782781.5,1,860,11
167504.8974,782852.06,1,860,11
167508.8761,782843.5601,1,860,11
167502.4345,782735.771,1,860,11
167467.0533,782739.759400001,1,860,11
167337.5,782781.5,1,860,11
451185.4167,1145394.2201,1,861,11
451458.9694,1145590.392,1,861,11
451475,1145593.5,1,861,11
451162,1145314.5,1,861,11
451185.4167,1145394.2201,1,861,11
130918.3955,744874.195,1,862,11
130889.2372,744870.5863,1,862,11
130780.9316,744910.448799999,1,862,11
130780.5748,744917.8038,1,862,11
130886.068,744994.8813,1,862,11
130920.6686,744955.774499999,1,862,11
130918.3955,744874.195,1,862,11
210076,934184.5,1,863,11
210253.3536,934222.6052,1,863,11
210181.0586,934090.6282,1,863,11
210076,934184.5,1,863,11
446887,1123873.5,1,864,11
446982.672,1123933.9903,1,864,11
447067.4515,1123905.0122,1,864,11
447114.7378,1123842.6325,1,864,11
446887,1123873.5,1,864,11
319770.9,871890,1,865,11
319518.4,871888.6,1,865,11
319896.8,871971.800000001,1,865,11
319770.9,871890,1,865,11
135795.9233,857230.952400001,1,866,11
135825.9292,857245.773700001,1,866,11
135843.1295,857177.9789,1,866,11
135743.5928,856904.613700001,1,866,11
135795.9233,857230.952400001,1,866,11
138899,781466,1,867,11
138938.1005,781406.387700001,1,867,11
138979.7617,781319.812999999,1,867,11
138880.5,781258,1,867,11
138899,781466,1,867,11
57330.8443999998,784953.630000001,1,868,11
57464.3173000002,784929.595799999,1,868,11
57341.5,784799,1,868,11
57330.8443999998,784953.630000001,1,868,11
169254,780154.5,1,869,11
169299.8417,780294.376,1,869,11
169387.5,780119.5,1,869,11
169254,780154.5,1,869,11
115594.9367,751052.428200001,1,870,11
115613.5,751082,1,870,11
115662.1466,750867.6626,1,870,11
115646.0221,750823.7578,1,870,11
115596.4534,750874.4641,1,870,11
115594.9367,751052.428200001,1,870,11
171248.5,685952.5,1,871,11
171296,686155,1,871,11
171417.5,686250.5,1,871,11
171248.5,685952.5,1,871,11
460458.7875,1160621.9645,1,872,11
460413.9877,1160615.429,1,872,11
460527.1037,1160808.6474,1,872,11
460544.4258,1160678.6379,1,872,11
460458.7875,1160621.9645,1,872,11
76010.1215000004,866465.6929,1,873,11
75824.7178999996,866424.1796,1,873,11
76040.7000000002,866580.4,1,873,11
76010.1215000004,866465.6929,1,873,11
136557.1773,911597.7061,1,874,11
136575,911670.5,1,874,11
136763.3798,911319.514699999,1,874,11
136557.1773,911597.7061,1,874,11
97579,875937,1,875,11
97690.5,876022.5,1,875,11
97639.5,875804.5,1,875,11
97579,875937,1,875,11
135073.1479,690618.463,1,876,11
135076.3502,690644.7468,1,876,11
135119.5,690721.5,1,876,11
135239,690577,1,876,11
135073.1479,690618.463,1,876,11
203909.5,914744.5,1,877,11
204040.5,914789,1,877,11
203990.5,914620.5,1,877,11
203909.5,914744.5,1,877,11
410918.0564,837262.9483,1,878,11
410923.6081,837267.546399999,1,878,11
411094.8,837138.4,1,878,11
410978.3,837116.800000001,1,878,11
410918.0564,837262.9483,1,878,11
359344.3086,1001973.2669,1,879,11
359467,1002078.1,1,879,11
359507.4,1001956.1,1,879,11
359355.0362,1001968.2891,1,879,11
359344.3086,1001973.2669,1,879,11
77238,874633.5,1,880,11
77277,874703.5,1,880,11
77475.5,874551.5,1,880,11
77238,874633.5,1,880,11
159339.5,812383,1,881,11
159512,812472.5,1,881,11
159354.5,812276,1,881,11
159339.5,812383,1,881,11
88429.5,850005.5,1,882,11
88519,850017,1,882,11
88672,849815.5,1,882,11
88429.5,850005.5,1,882,11
175190.838,829573.217,1,883,11
175214.8759,829619.7262,1,883,11
175341.7,829534.800000001,1,883,11
175198.2,829494.4,1,883,11
175190.838,829573.217,1,883,11
210526,934196,1,884,11
210686,934276,1,884,11
210530,934076,1,884,11
210526,934196,1,884,11
345081.1,1020702.2,1,885,11
345160.2,1020813.8,1,885,11
345133,1020528.8,1,885,11
345081.1,1020702.2,1,885,11
469847.1821,1171490.2125,1,886,11
469868.0905,1171408.138,1,886,11
469872.5,1171375,1,886,11
469711,1171354.5,1,886,11
469847.1821,1171490.2125,1,886,11
443536,1191869,1,887,11
443647.5,1191695.5,1,887,11
443568,1191645,1,887,11
443536,1191869,1,887,11
181860.5,1031476.5,1,888,11
181958,1031499,1,888,11
181925.5,1031292.5,1,888,11
181860.5,1031476.5,1,888,11
85158.4753999999,840617.7927,1,889,11
85305.5,840690,1,889,11
85341.5,840591.5,1,889,11
85160.3735999996,840605.1949,1,889,11
85158.4753999999,840617.7927,1,889,11
122546.5,849710.5,1,890,11
122766.5,849599.5,1,890,11
122824.5,849482.5,1,890,11
122546.5,849710.5,1,890,11
93346.7000000002,881024.4,1,891,11
93395.2000000002,881070.800000001,1,891,11
93511,880784.5,1,891,11
93346.7000000002,881024.4,1,891,11
189961.416,746303.487500001,1,892,11
189831.5,746137,1,892,11
189897.5,746329.5,1,892,11
190000.6656,746369.310799999,1,892,11
189961.416,746303.487500001,1,892,11
188691.5469,734984.048800001,1,893,11
188697.3693,734985.106000001,1,893,11
188769.484,734901.023499999,1,893,11
188665.2135,734772.5659,1,893,11
188691.5469,734984.048800001,1,893,11
178302.4146,720729.573899999,1,894,11
178221,720636,1,894,11
178205.656,720665.979900001,1,894,11
178392.3144,720906.816,1,894,11
178424.0557,720926.133099999,1,894,11
178302.4146,720729.573899999,1,894,11
172770,674224.5,1,895,11
172866.5,674501,1,895,11
172905.5,674414,1,895,11
172770,674224.5,1,895,11
86090.5,849924.5,1,896,11
86219.5,849967.5,1,896,11
86237.5,849825,1,896,11
86090.5,849924.5,1,896,11
65980.8009000001,863107.111400001,1,897,11
65995.9820999997,863220.0745,1,897,11
66123.5,862915,1,897,11
65980.8009000001,863107.111400001,1,897,11
54728,781249.5,1,898,11
54911,781303,1,898,11
54892.648,781193.6373,1,898,11
54728,781249.5,1,898,11
101356.8626,933575.8958,1,899,11
101389.5797,933636.4224,1,899,11
101426.6281,933652.8552,1,899,11
101473.5,933456.5,1,899,11
101356.8626,933575.8958,1,899,11
359563.4674,1001377.7481,1,900,11
359604.5803,1001494.082,1,900,11
359650.3614,1001351.706,1,900,11
359557.3463,1001290.266,1,900,11
359563.4674,1001377.7481,1,900,11
139947.0636,738107.146400001,1,901,11
139785,738050,1,901,11
139884.1887,738150.004000001,1,901,11
139967.2869,738208.4307,1,901,11
139966.7888,738148.654100001,1,901,11
139947.0636,738107.146400001,1,901,11
110883.3696,940869.3531,1,902,11
110994.0114,940903.1885,1,902,11
111047.3544,940840.6131,1,902,11
111057.7576,940793.613,1,902,11
111040.061,940795.5657,1,902,11
110881.4188,940858.9398,1,902,11
110883.3696,940869.3531,1,902,11
98039,882409.5,1,903,11
98058,882482,1,903,11
98280,882335,1,903,11
98039,882409.5,1,903,11
143114.5,737217,1,904,11
143226,737313.5,1,904,11
143288.0189,737204.0098,1,904,11
143136.7376,737211.6283,1,904,11
143114.5,737217,1,904,11
90923.4729000004,863044.692299999,1,905,11
91073,863105.5,1,905,11
91104,862993,1,905,11
90927.1656,863043.3148,1,905,11
90923.4729000004,863044.692299999,1,905,11
467026.5,1193158,1,906,11
467176,1193184.5,1,906,11
467257,1193073.5,1,906,11
467026.5,1193158,1,906,11
184691,731911,1,907,11
184745,732051.5,1,907,11
184773.9599,731927.4266,1,907,11
184791.8698,731836.0681,1,907,11
184691,731911,1,907,11
84205.6727999998,840701.424799999,1,908,11
84214.5120999999,840696.647299999,1,908,11
84324.7325999998,840594.491699999,1,908,11
84213.4194,840541.168,1,908,11
84205.6727999998,840701.424799999,1,908,11
77815,818534,1,909,11
77844,818664,1,909,11
77950,818497,1,909,11
77815,818534,1,909,11
140010.5,738735.5,1,910,11
140097,738756.5,1,910,11
140087,738539,1,910,11
140010.5,738735.5,1,910,11
161736.5,787204.5,1,911,11
161792,787419.5,1,911,11
161846.5,787295.5,1,911,11
161736.5,787204.5,1,911,11
348396.5,1038092.7,1,912,11
348481.9212,1038145.2551,1,912,11
348504.0903,1038101.1482,1,912,11
348495.8,1037973.6,1,912,11
348396.5,1038092.7,1,912,11
133262.5,686531.5,1,913,11
133459.5,686619,1,913,11
133407,686501.5,1,913,11
133262.5,686531.5,1,913,11
143685.91,740502.2246,1,914,11
143695.3169,740573.542300001,1,914,11
143702,740587,1,914,11
143880,740395,1,914,11
143685.91,740502.2246,1,914,11
92808.5,878382,1,915,11
92925,878314,1,915,11
92890.5,878175.5,1,915,11
92808.5,878382,1,915,11
140090.5,738068.5,1,916,11
140119.5,738268.5,1,916,11
140181.5,738059,1,916,11
140090.5,738068.5,1,916,11
76036.3373999996,855474.2917,1,917,11
75891.5,855459.800000001,1,917,11
75910.0999999996,855565.4,1,917,11
76055.9486999996,855486.769300001,1,917,11
76036.3373999996,855474.2917,1,917,11
138943.5,898336,1,918,11
139045.5,898422.5,1,918,11
139170,898348,1,918,11
138943.5,898336,1,918,11
414307.5,1161331,1,919,11
414474.5,1161330.5,1,919,11
414366,1161221,1,919,11
414307.5,1161331,1,919,11
410327.5504,1165486.4582,1,920,11
410363.9007,1165543.6464,1,920,11
410511,1165387.5,1,920,11
410334.7699,1165459.6146,1,920,11
410327.5504,1165486.4582,1,920,11
97892.5,876175,1,921,11
98019.5,876309,1,921,11
98020,876165.5,1,921,11
97892.5,876175,1,921,11
220387.5,955444,1,922,11
220165.8689,955425.7535,1,922,11
220183.5408,955437.884,1,922,11
220399.7001,955522.259199999,1,922,11
220387.5,955444,1,922,11
176549.9316,687957.078500001,1,923,11
176577.8708,688074.404100001,1,923,11
176724,688206.5,1,923,11
176564,687950,1,923,11
176549.9316,687957.078500001,1,923,11
218479.4859,951970.8411,1,924,11
218570.3381,951987.8759,1,924,11
218690.3207,951982.200999999,1,924,11
218669,951909,1,924,11
218481.8491,951967.8464,1,924,11
218479.4859,951970.8411,1,924,11
73562.7198000001,800669.3071,1,925,11
73615.4863,800686.5722,1,925,11
73693,800705,1,925,11
73633.0433,800558.3367,1,925,11
73600.3124000002,800598.298800001,1,925,11
73562.7198000001,800669.3071,1,925,11
91024,870869,1,926,11
91159,870910,1,926,11
91143.5,870771,1,926,11
91024,870869,1,926,11
470221,1171788,1,927,11
470118.3836,1171768.997,1,927,11
470263.726,1171944.6435,1,927,11
470288.5,1171968.5,1,927,11
470221,1171788,1,927,11
437190.8989,1131775.358,1,928,11
437247.3181,1131701.3589,1,928,11
437264.0267,1131657.5968,1,928,11
437206.5113,1131655.8183,1,928,11
437122.9,1131658.4,1,928,11
437190.8989,1131775.358,1,928,11
168492.5,678161.5,1,929,11
168547.5,678401.5,1,929,11
168665.5,678588,1,929,11
168492.5,678161.5,1,929,11
73133.5,814944,1,930,11
73139.2000000002,815077.6,1,930,11
73275.2999999998,815102.800000001,1,930,11
73133.5,814944,1,930,11
173107.1612,779305.3312,1,931,11
173251.5,779346.5,1,931,11
173282.5,779231.5,1,931,11
173113.2894,779301.964500001,1,931,11
173107.1612,779305.3312,1,931,11
213725.7449,938612.4124,1,932,11
213779.5,938722.5,1,932,11
213910.2114,938656.013599999,1,932,11
213725.7449,938612.4124,1,932,11
90637,863243.5,1,933,11
90737,863331,1,933,11
90881.5,863278,1,933,11
90637,863243.5,1,933,11
281988,969066,1,934,11
282062.5,969027.5,1,934,11
282001.7366,968838.2862,1,934,11
281995.1701,968839.6821,1,934,11
281994.4097,968863.6833,1,934,11
281988,969066,1,934,11
428670,1186956,1,935,11
428826,1186785.5,1,935,11
428692.5,1186817,1,935,11
428670,1186956,1,935,11
163486,776319.5,1,936,11
163522.4066,776476.596899999,1,936,11
163530.1978,776435.767000001,1,936,11
163573,776206.5,1,936,11
163486,776319.5,1,936,11
107411,750076,1,937,11
107540.5,750240.5,1,937,11
107577,750149.5,1,937,11
107411,750076,1,937,11
112983.8642,933408.568399999,1,938,11
112995.5,933420.5,1,938,11
113007.068,933108.1642,1,938,11
113001.25,933106.2596,1,938,11
112957.0033,933175.352499999,1,938,11
112983.8642,933408.568399999,1,938,11
70189.7000000002,871388,1,939,11
70316.4000000004,871494.4,1,939,11
70345.9000000004,871379.6,1,939,11
70189.7000000002,871388,1,939,11
93507,876350,1,940,11
93753.5,876183.5,1,940,11
93526,876265.5,1,940,11
93507,876350,1,940,11
216612.2256,935014.832699999,1,941,11
216601.5,934990,1,941,11
216516.0279,935135.4619,1,941,11
216652.8545,935108.899599999,1,941,11
216612.2256,935014.832699999,1,941,11
124090.2692,726259.4219,1,942,11
124144.1245,726150.0284,1,942,11
124149.7777,726131.626599999,1,942,11
124103.1609,726126.224,1,942,11
124021.1386,726146.947699999,1,942,11
124084.9526,726255.138,1,942,11
124090.2692,726259.4219,1,942,11
438683.5206,1140112.9659,1,943,11
438593.3616,1140071.2936,1,943,11
438627.6989,1140206.1124,1,943,11
438732.9405,1140151.129,1,943,11
438683.5206,1140112.9659,1,943,11
87698.7999999998,854220,1,944,11
88032,853999,1,944,11
88027.4981000004,853998.7459,1,944,11
87703.9764,854166.7853,1,944,11
87698.7999999998,854220,1,944,11
86801,847888,1,945,11
86885.3366,847940.181500001,1,945,11
86981.8344,847931.260299999,1,945,11
87017,847876,1,945,11
86801,847888,1,945,11
115823,796165,1,946,11
115829,796364,1,946,11
115905,796011.5,1,946,11
115823,796165,1,946,11
98527.2055000002,900185.457800001,1,947,11
98560.3784999996,900289.810699999,1,947,11
98666,900237,1,947,11
98536,900157,1,947,11
98527.2055000002,900185.457800001,1,947,11
93415.5,869073,1,948,11
93505.5,869101,1,948,11
93706,868973,1,948,11
93415.5,869073,1,948,11
136543.7264,644353.4465,1,949,11
136680.928,644433.875,1,949,11
136751.6,644350.5,1,949,11
136543.7264,644353.4465,1,949,11
168475.1245,677686.406199999,1,950,11
168448.6982,677672.6636,1,950,11
168618,677921.5,1,950,11
168584.5,677777,1,950,11
168475.1245,677686.406199999,1,950,11
449328.5,1147333.1,1,951,11
449406.4,1147465,1,951,11
449459.3,1147336.2,1,951,11
449328.5,1147333.1,1,951,11
83351.5999999996,846000.1,1,952,11
83400.2999999998,846077.199999999,1,952,11
83464.1298000002,845972.489700001,1,952,11
83495.6360999998,845903.482799999,1,952,11
83351.5999999996,846000.1,1,952,11
72799.3820000002,803403.4299,1,953,11
72818,803492.5,1,953,11
72942.7922,803181.5891,1,953,11
72799.3820000002,803403.4299,1,953,11
71118.0999999996,803017.800000001,1,954,11
71121.4354999997,803114.6929,1,954,11
71146.3032,803111.928099999,1,954,11
71263.7000000002,802990.300000001,1,954,11
71118.0999999996,803017.800000001,1,954,11
127480,765471.5,1,955,11
127614,765514.5,1,955,11
127608,765387,1,955,11
127480,765471.5,1,955,11
97114,923037,1,956,11
97135.5,923118.5,1,956,11
97329.5,923072,1,956,11
97114,923037,1,956,11
89931,857879,1,957,11
90074,857963.5,1,957,11
90157.5,857895.5,1,957,11
89931,857879,1,957,11
87807,851824,1,958,11
87896.5,851832,1,958,11
87985,851652.5,1,958,11
87807,851824,1,958,11
112239.5,941967,1,959,11
112345.5,941976,1,959,11
112254,941810,1,959,11
112239.5,941967,1,959,11
91685.5,748036.5,1,960,11
91790,748160.5,1,960,11
91771.5,747978.5,1,960,11
91685.5,748036.5,1,960,11
210709.5,934118.5,1,961,11
210834,934136.5,1,961,11
210860.5,934006.5,1,961,11
210709.5,934118.5,1,961,11
98162.2411000002,927842.210100001,1,962,11
98006.5,927728,1,962,11
98011,927820,1,962,11
98168.4177999999,927859.1394,1,962,11
98194,927865.5,1,962,11
98162.2411000002,927842.210100001,1,962,11
88041.5,852708.5,1,963,11
88149,852740.5,1,963,11
88222,852608,1,963,11
88041.5,852708.5,1,963,11
96010.3465999998,917224.9065,1,964,11
96174.7562999995,917237.5109,1,964,11
96099.0620999997,917139.001,1,964,11
96015.5515000001,917204.911900001,1,964,11
96010.3465999998,917224.9065,1,964,11
429607,1173172.5,1,965,11
429712,1173203,1,965,11
429689.5,1173039.5,1,965,11
429607,1173172.5,1,965,11
83853.4000000004,846486.800000001,1,966,11
84029.5,846405,1,966,11
84039.9987000003,846317.948000001,1,966,11
84027.9298999999,846318.579600001,1,966,11
83853.4000000004,846486.800000001,1,966,11
324311.3,1027132.4,1,967,11
324413.1,1027233.8,1,967,11
324458.1,1027117.7,1,967,11
324311.3,1027132.4,1,967,11
134724.5481,739349.2952,1,968,11
134670,739318.5,1,968,11
134834,739552.5,1,968,11
134856.5965,739515.715,1,968,11
134724.5481,739349.2952,1,968,11
94592,868156,1,969,11
94799.5,868132.5,1,969,11
94754.5,868059,1,969,11
94592,868156,1,969,11
142688.2353,646412.0057,1,970,11
142746,646453,1,970,11
142816.5,646356.5,1,970,11
142679.9382,646354.874299999,1,970,11
142688.2353,646412.0057,1,970,11
173234.3539,711648.2443,1,971,11
173235,711664.5,1,971,11
173350.5,711761.5,1,971,11
173278.2443,711567.276799999,1,971,11
173234.3539,711648.2443,1,971,11
84141.5,876399,1,972,11
84301.5,876440,1,972,11
84188,876310,1,972,11
84141.5,876399,1,972,11
421853,1176201.5,1,973,11
421911.5,1176359,1,973,11
421963.5,1176223,1,973,11
421853,1176201.5,1,973,11
152648.305,753944.4032,1,974,11
152737.4,753982.5,1,974,11
152781.9819,753820.3659,1,974,11
152648.305,753944.4032,1,974,11
85356.7000000002,874985.6,1,975,11
85364.5,875095.699999999,1,975,11
85508.5,875060.300000001,1,975,11
85356.7000000002,874985.6,1,975,11
135604.2009,690072.255999999,1,976,11
135611.2919,690073.7422,1,976,11
135770.5,689908.5,1,976,11
135654.5,689934.5,1,976,11
135604.2009,690072.255999999,1,976,11
82849.5,845044,1,977,11
82905,845156.5,1,977,11
82987.5,845034.5,1,977,11
82849.5,845044,1,977,11
120606,932902.1,1,978,11
120663,933066.5,1,978,11
120656.2,932765.5,1,978,11
120606,932902.1,1,978,11
256169.2,1017900.1,1,979,11
256229.1,1018056.9,1,979,11
256219.7,1017766.1,1,979,11
256169.2,1017900.1,1,979,11
76629.5,865484.5,1,980,11
76638.5,865591,1,980,11
76790.5,865619,1,980,11
76629.5,865484.5,1,980,11
461416.5,1197557.5,1,981,11
461439.0175,1197512.1565,1,981,11
461448.8777,1197383.7844,1,981,11
461391.124,1197345.8022,1,981,11
461382.0904,1197358.2863,1,981,11
461416.5,1197557.5,1,981,11
127928,726112,1,982,11
128071.1475,726269.7049,1,982,11
128105.6883,726196.531300001,1,982,11
127928,726112,1,982,11
200493.5,731939.199999999,1,983,11
200744.7,732114.699999999,1,983,11
200768.8,732068.5,1,983,11
200493.5,731939.199999999,1,983,11
163507,787468,1,984,11
163509,787594.5,1,984,11
163634,787610.5,1,984,11
163507,787468,1,984,11
100376,886409.5,1,985,11
100494.5,886498.5,1,985,11
100541,886400.5,1,985,11
100376,886409.5,1,985,11
138081.0257,732362.624299999,1,986,11
138146.5,732482.5,1,986,11
138167.6505,732423.955399999,1,986,11
138171.0484,732323.604599999,1,986,11
138096.2171,732351.4155,1,986,11
138081.0257,732362.624299999,1,986,11
351183.2,686727.9,1,987,11
351229,686785.5,1,987,11
351494.4,686776.9,1,987,11
351183.2,686727.9,1,987,11
83657.2000000002,863751.9,1,988,11
83801.6929000001,863750.834799999,1,988,11
83839.9747000001,863744.723300001,1,988,11
83744.5999999996,863667.4,1,988,11
83657.2000000002,863751.9,1,988,11
176385.5,725303,1,989,11
176464,725375.5,1,989,11
176497,725206.5,1,989,11
176385.5,725303,1,989,11
177162.1905,720000.0065,1,990,11
177114.6,719930.9,1,990,11
177054.7,719993.9,1,990,11
177066.0293,720000.009400001,1,990,11
177219,720082.5,1,990,11
177162.1905,720000.0065,1,990,11
88061,845543.5,1,991,11
88272,845644.5,1,991,11
88210.5,845541,1,991,11
88061,845543.5,1,991,11
124917,804666,1,992,11
125044,804753,1,992,11
125007.5,804605,1,992,11
124917,804666,1,992,11
112942,754713.5,1,993,11
113016.7485,754857.842,1,993,11
113056.3069,754725.3814,1,993,11
112942,754713.5,1,993,11
85021,844797.5,1,994,11
85079,844856.5,1,994,11
85193,844703.5,1,994,11
85021,844797.5,1,994,11
92796,877220,1,995,11
92954.5,877204.5,1,995,11
92953,877106.5,1,995,11
92796,877220,1,995,11
167388.2525,783498.9856,1,996,11
167248.4786,783395.5166,1,996,11
167291.772,783516.254799999,1,996,11
167405.2825,783528.2333,1,996,11
167388.2525,783498.9856,1,996,11
172275.5,692651,1,997,11
172133,692580.5,1,997,11
172298.5,692771,1,997,11
172275.5,692651,1,997,11
140000.0124,738773.291200001,1,998,11
139929.5,738760,1,998,11
139919.5,738947.5,1,998,11
140000.0124,738796.3966,1,998,11
140011.2,738775.4,1,998,11
140000.0124,738773.291200001,1,998,11
171112.3593,711773.943499999,1,999,11
171230.5,711673.5,1,999,11
171175.5,711594.5,1,999,11
171114.4125,711758.589,1,999,11
171112.3593,711773.943499999,1,999,11
370214,1046914.2,1,1000,11
370336.1,1046946.9,1,1000,11
370406.3,1046839.2,1,1000,11
370214,1046914.2,1,1000,11
89804.7999999998,870868.4,1,1001,11
89953.7999999998,870922.6,1,1001,11
89996.9000000004,870834.699999999,1,1001,11
