museum_id,visitor_count,year,source
mm.domus.NW003,16011,2011,VisitBritain
mm.domus.NW003,5273,2012,VisitBritain
mm.domus.NW003,147,2013,VisitBritain
mm.domus.NW003,759,2013,MA(fam)
mm.domus.NW003,936,2014,VisitBritain
mm.domus.NW003,513,2015,VisitBritain
mm.domus.NW004,31692,1994,domus
mm.domus.NW004,31692,1995,domus
mm.domus.NW004,29596,1996,domus
mm.domus.NW004,14200,1997,domus
mm.domus.NW004,0,1998,domus
mm.domus.NW004,0,1999,domus
mm.domus.NW004,86438,2011,VisitBritain
mm.domus.NW004,92338,2012,VisitBritain
mm.domus.NW004,101672,2013,VisitBritain
mm.domus.NW004,109344,2014,VisitBritain
mm.domus.NW004,115040,2015,VisitBritain
mm.domus.NW004,113994,2016,MA(fam)
mm.domus.NW005,25027,1994,domus
mm.domus.NW005,43869,1995,domus
mm.domus.NW005,36789,1996,domus
mm.domus.NW005,23313,1997,domus
mm.domus.NW005,42556,1998,domus
mm.domus.NW005,39572,1999,domus
mm.domus.NW006,10900,1994,domus
mm.domus.NW006,12000,1995,domus
mm.domus.NW006,13000,1996,domus
mm.domus.NW006,0,1997,domus
mm.domus.NW006,22000,1998,domus
mm.domus.NW006,21000,1999,domus
mm.domus.NW007,0,1994,domus
mm.domus.NW007,3000,1995,domus
mm.domus.NW007,3000,1997,domus
mm.domus.NW007,2500,1998,domus
mm.domus.NW007,3000,1999,domus
mm.domus.NW007,7000,2011,VisitBritain
mm.domus.NW007,6525,2012,VisitBritain
mm.domus.NW007,6000,2013,VisitBritain
mm.domus.NW007,7000,2014,VisitBritain
mm.domus.NW007,8000,2015,VisitBritain
mm.domus.NW008,193191,1994,domus
mm.domus.NW008,159462,1997,domus
mm.domus.NW008,400000,2014,MA(fam)
mm.domus.NW009,29509,1994,domus
mm.domus.NW009,28235,1997,domus
mm.domus.NW009,24000,2014,MA(fam)
mm.domus.NW011,6440,1994,domus
mm.domus.NW011,23357,1997,domus
mm.domus.NW011,23108,1998,domus
mm.domus.NW012,5455,1994,domus
mm.domus.NW012,13658,1997,domus
mm.domus.NW013,0,1994,domus
mm.domus.NW013,0,1997,domus
mm.domus.NW014,29244,1994,domus
mm.domus.NW014,24744,1995,domus
mm.domus.NW014,0,1996,domus
mm.domus.NW014,18098,1997,domus
mm.domus.NW014,30000,1998,domus
mm.domus.NW014,25000,1999,domus
mm.domus.NW015,42729,1994,domus
mm.domus.NW015,0,1995,domus
mm.domus.NW015,50000,1996,domus
mm.domus.NW015,50000,1997,domus
mm.domus.NW015,50000,1998,domus
mm.domus.NW015,50000,1999,domus
mm.domus.NW016,0,1994,domus
mm.domus.NW016,0,1996,domus
mm.domus.NW016,0,1997,domus
mm.domus.NW016,0,1998,domus
mm.domus.NW016,100,1999,domus
mm.domus.NW016,3396,2011,VisitBritain
mm.domus.NW016,3899,2012,VisitBritain
mm.domus.NW016,3063,2013,VisitBritain
mm.domus.NW016,4330,2014,VisitBritain
mm.domus.NW016,4060,2015,VisitBritain
mm.domus.NW016,4500,2016,MA(fam)
mm.domus.NW017,23522,1994,domus
mm.domus.NW017,27428,1996,domus
mm.domus.NW017,22938,1997,domus
mm.domus.NW017,28985,1998,domus
mm.domus.NW017,23911,2009,MA(fam)
mm.domus.NW017,30906,2016,mm.ace.1184
mm.domus.NW018,29724,1994,domus
mm.domus.NW018,24261,1996,domus
mm.domus.NW018,22926,1997,domus
mm.domus.NW018,21564,1998,domus
mm.domus.NW018,13108,2011,VisitBritain
mm.domus.NW018,10750,2012,VisitBritain
mm.domus.NW018,0,2013,VisitBritain
mm.domus.NW018,DK,2013,VisitBritain
mm.domus.NW018,13634,2014,VisitBritain
mm.domus.NW018,15545,2015,VisitBritain
mm.domus.NW019,52184,1994,domus
mm.domus.NW019,53810,1996,domus
mm.domus.NW019,53052,1997,domus
mm.domus.NW019,55469,1998,domus
mm.domus.NW019,24703,2009,MA(fam)
mm.domus.NW019,20420,2016,mm.ace.107
mm.domus.NW020,53379,1994,domus
mm.domus.NW020,50407,1999,domus
mm.domus.NW020,50388,2016,MA(fam)
mm.domus.NW021,218000,1994,domus
mm.domus.NW021,238416,1999,domus
mm.domus.NW021,283184,2008,MA(fam)
mm.domus.NW021,246349,2011,VisitBritain
mm.domus.NW021,232389,2012,VisitBritain
mm.domus.NW021,0,2013,VisitBritain
mm.domus.NW021,DK,2013,VisitBritain
mm.domus.NW021,276830,2014,VisitBritain
mm.domus.NW021,230225,2015,VisitBritain
mm.domus.NW022,4700,1994,domus
mm.domus.NW022,0,1999,domus
mm.domus.NW022,9126,2005,MA(fam)
mm.domus.NW023,25842,1994,domus
mm.domus.NW023,9676,1996,domus
mm.domus.NW023,9697,1997,domus
mm.domus.NW023,11446,1998,domus
mm.domus.NW023,9284,1999,domus
mm.domus.NW023,10902,2011,VisitBritain
mm.domus.NW023,11253,2012,VisitBritain
mm.domus.NW023,13565,2012,MA(fam)
mm.domus.NW023,15469,2013,VisitBritain
mm.domus.NW023,14131,2014,VisitBritain
mm.domus.NW023,13470,2015,VisitBritain
mm.domus.NW024,21976,1994,domus
mm.domus.NW024,19146,1996,domus
mm.domus.NW024,18206,1997,domus
mm.domus.NW024,15931,1998,domus
mm.domus.NW024,15337,1999,domus
mm.domus.NW024,0,2011,VisitBritain
mm.domus.NW024,DK,2011,VisitBritain
mm.domus.NW024,0,2012,VisitBritain
mm.domus.NW024,DK,2012,VisitBritain
mm.domus.NW024,8756,2013,VisitBritain
mm.domus.NW024,10515,2014,VisitBritain
mm.domus.NW024,9796,2015,VisitBritain
mm.domus.NW024,20969,2016,mm.ace.088
mm.domus.NW025,19986,1994,domus
mm.domus.NW025,19310,1996,domus
mm.domus.NW025,33540,1997,domus
mm.domus.NW025,18441,1998,domus
mm.domus.NW025,20709,1999,domus
mm.domus.NW025,0,2011,VisitBritain
mm.domus.NW025,DK,2011,VisitBritain
mm.domus.NW025,0,2012,VisitBritain
mm.domus.NW025,DK,2012,VisitBritain
mm.domus.NW025,19462,2013,VisitBritain
mm.domus.NW025,22140,2014,VisitBritain
mm.domus.NW025,21306,2015,VisitBritain
mm.domus.NW025,20969,2016,mm.ace.087
mm.domus.NW026,15000,1994,domus
mm.domus.NW026,16000,1995,domus
mm.domus.NW026,17000,1996,domus
mm.domus.NW026,17247,1997,domus
mm.domus.NW026,16450,1998,domus
mm.domus.NW026,16450,1999,domus
mm.domus.NW026,0,2011,VisitBritain
mm.domus.NW026,DK,2011,VisitBritain
mm.domus.NW026,0,2012,VisitBritain
mm.domus.NW026,DK,2012,VisitBritain
mm.domus.NW026,0,2013,VisitBritain
mm.domus.NW026,DK,2013,VisitBritain
mm.domus.NW026,14000,2014,VisitBritain
mm.domus.NW026,13500,2015,VisitBritain
mm.domus.NW026,15124,2016,mm.ace.083
mm.domus.NW027,224000,1994,domus
mm.domus.NW027,193000,1996,domus
mm.domus.NW027,176700,1998,domus
mm.domus.NW027,186900,1999,domus
mm.domus.NW027,213161,2016,National Trust Annual Report
mm.domus.NW027,180000,2016,MA(fam)
mm.domus.NW027,213161,2016,"National Trust Annual Report, 2016/2036"
mm.domus.NW028,0,1993,domus
mm.domus.NW028,10090,1994,domus
mm.domus.NW028,14196,1997,domus
mm.domus.NW028,13537,1998,domus
mm.domus.NW028,4771,1999,domus
mm.domus.NW028,37000,2011,MA(fam)
mm.domus.NW028,35585,2016,mm.ace.084
mm.domus.NW029,68000,1994,domus
mm.domus.NW029,75000,1997,domus
mm.domus.NW029,70000,1998,domus
mm.domus.NW029,20000,2016,MA(fam)
mm.domus.NW031,4000,1994,domus
mm.domus.NW031,4000,1996,domus
mm.domus.NW031,2500,2009,MA(fam)
mm.domus.NW031,3000,2011,VisitBritain
mm.domus.NW031,3100,2012,VisitBritain
mm.domus.NW031,3000,2013,VisitBritain
mm.domus.NW031,3000,2014,VisitBritain
mm.domus.NW031,3000,2015,VisitBritain
mm.domus.NW032,552,1994,domus
mm.domus.NW032,993,1995,domus
mm.domus.NW032,1741,1996,domus
mm.domus.NW032,1747,1997,domus
mm.domus.NW033,0,1994,domus
mm.domus.NW033,0,1997,domus
mm.domus.NW033,1970,2011,VisitBritain
mm.domus.NW033,688,2012,VisitBritain
mm.domus.NW033,1720,2013,VisitBritain
mm.domus.NW033,1950,2014,VisitBritain
mm.domus.NW033,2073,2015,VisitBritain
mm.domus.NW034,5000,1994,domus
mm.domus.NW034,5000,1995,domus
mm.domus.NW034,5000,1996,domus
mm.domus.NW034,4000,1997,domus
mm.domus.NW034,5000,1998,domus
mm.domus.NW034,51500,1999,domus
mm.domus.NW035,20000,1994,domus
mm.domus.NW035,20000,1995,domus
mm.domus.NW035,12558,1997,domus
mm.domus.NW035,13052,1998,domus
mm.domus.NW035,11848,1999,domus
mm.domus.NW035,14270,2011,VisitBritain
mm.domus.NW035,34668,2012,VisitBritain
mm.domus.NW035,34668,2013,MA(fam)
mm.domus.NW035,31037,2013,VisitBritain
mm.domus.NW035,40581,2014,VisitBritain
mm.domus.NW035,29738,2015,VisitBritain
mm.domus.NW036,0,1994,domus
mm.domus.NW036,20000,1995,domus
mm.domus.NW036,12558,1997,domus
mm.domus.NW036,0,1998,domus
mm.domus.NW036,0,1999,domus
mm.domus.NW038,0,1994,domus
mm.domus.NW038,20000,1995,domus
mm.domus.NW038,0,1997,domus
mm.domus.NW038,0,1998,domus
mm.domus.NW038,12000,1999,domus
mm.domus.NW039,26040,1994,domus
mm.domus.NW039,23399,1995,domus
mm.domus.NW039,23922,1996,domus
mm.domus.NW039,23330,1997,domus
mm.domus.NW039,31200,1998,domus
mm.domus.NW039,27000,1999,domus
mm.domus.NW039,35000,2011,MA(fam)
mm.domus.NW039,21547,2016,mm.ace.125
mm.domus.NW040,14000,1994,domus
mm.domus.NW040,0,1995,domus
mm.domus.NW040,8922,1997,domus
mm.domus.NW040,6766,1998,domus
mm.domus.NW041,31000,1994,domus
mm.domus.NW041,25000,1995,domus
mm.domus.NW041,20854,1997,domus
mm.domus.NW041,17667,1998,domus
mm.domus.NW042,15000,1994,domus
mm.domus.NW042,15000,1995,domus
mm.domus.NW042,16757,1997,domus
mm.domus.NW042,0,1998,domus
mm.domus.NW042,12687,1999,domus
mm.domus.NW042,69271,2013,MA(fam)
mm.domus.NW042,64255,2016,mm.ace.128
mm.domus.NW043,7500,1994,domus
mm.domus.NW043,7500,1995,domus
mm.domus.NW043,9313,1997,domus
mm.domus.NW043,9670,1998,domus
mm.domus.NW043,9670,1999,domus
mm.domus.NW043,14451,2013,MA(fam)
mm.domus.NW044,14000,1994,domus
mm.domus.NW044,14000,1995,domus
mm.domus.NW044,12386,1997,domus
mm.domus.NW044,9465,1998,domus
mm.domus.NW044,25471,2008,MA(fam)
mm.domus.NW045,5000,1994,domus
mm.domus.NW045,5000,1995,domus
mm.domus.NW045,0,1997,domus
mm.domus.NW045,0,1998,domus
mm.domus.NW045,0,1999,domus
mm.domus.NW046,72714,1994,domus
mm.domus.NW046,67529,1996,domus
mm.domus.NW046,72013,1997,domus
mm.domus.NW046,63064,1998,domus
mm.domus.NW046,60080,1999,domus
mm.domus.NW046,51474,2013,MA(fam)
mm.domus.NW048,5015,1994,domus
mm.domus.NW048,5000,1996,domus
mm.domus.NW048,5000,1997,domus
mm.domus.NW048,5000,1998,domus
mm.domus.NW048,5000,1999,domus
mm.domus.NW048,2396,2013,MA(fam)
mm.domus.NW049,72714,1994,domus
mm.domus.NW049,67529,1996,domus
mm.domus.NW049,72013,1997,domus
mm.domus.NW049,63064,1998,domus
mm.domus.NW049,63064,1999,domus
mm.domus.NW049,45731,2016,MA(fam)
mm.domus.NW050,30922,1994,domus
mm.domus.NW050,28563,1996,domus
mm.domus.NW050,30393,1997,domus
mm.domus.NW050,21546,1998,domus
mm.domus.NW050,21546,1999,domus
mm.domus.NW052,50000,1994,domus
mm.domus.NW052,50000,1997,domus
mm.domus.NW053,81000,1994,domus
mm.domus.NW053,78484,1995,domus
mm.domus.NW053,0,1996,domus
mm.domus.NW053,75837,1997,domus
mm.domus.NW053,50000,2014,MA(fam)
mm.domus.NW053,59738,2016,mm.ace.249
mm.domus.NW054,34657,1994,domus
mm.domus.NW054,0,1996,domus
mm.domus.NW055,300,1994,domus
mm.domus.NW055,0,1995,domus
mm.domus.NW055,0,1996,domus
mm.domus.NW056,6000,1994,domus
mm.domus.NW056,6000,1995,domus
mm.domus.NW056,6000,1996,domus
mm.domus.NW056,5000,1997,domus
mm.domus.NW056,7000,1998,domus
mm.domus.NW056,10500,1999,domus
mm.domus.NW056,10203,2011,VisitBritain
mm.domus.NW056,10041,2012,VisitBritain
mm.domus.NW056,8701,2013,VisitBritain
mm.domus.NW056,13968,2014,VisitBritain
mm.domus.NW056,17031,2015,VisitBritain
mm.domus.NW056,10903,2016,mm.ace.120
mm.domus.NW057,21100,1994,domus
mm.domus.NW057,14395,1998,domus
mm.domus.NW057,0,2011,VisitBritain
mm.domus.NW057,DK,2011,VisitBritain
mm.domus.NW057,0,2012,VisitBritain
mm.domus.NW057,DK,2012,VisitBritain
mm.domus.NW057,14056,2013,VisitBritain
mm.domus.NW057,15043,2014,VisitBritain
mm.domus.NW057,15325,2015,MA(fam)
mm.domus.NW057,21542,2015,VisitBritain
mm.domus.NW058,45973,1994,domus
mm.domus.NW058,45329,1996,domus
mm.domus.NW058,93518,1997,domus
mm.domus.NW058,29229,1998,domus
mm.domus.NW058,28620,1999,domus
mm.domus.NW058,33897,2008,MA(fam)
mm.domus.NW059,18500,1994,domus
mm.domus.NW059,15442,1996,domus
mm.domus.NW059,13262,1997,domus
mm.domus.NW059,14847,1998,domus
mm.domus.NW059,13316,1999,domus
mm.domus.NW059,13666,2008,MA(fam)
mm.domus.NW060,71400,1994,domus
mm.domus.NW060,57094,1996,domus
mm.domus.NW060,58400,1997,domus
mm.domus.NW060,61277,1998,domus
mm.domus.NW060,50585,1999,domus
mm.domus.NW060,19810,2016,mm.domus.NW060
mm.domus.NW061,8000,1994,domus
mm.domus.NW061,6000,1996,domus
mm.domus.NW061,3866,1997,domus
mm.domus.NW061,6000,1998,domus
mm.domus.NW061,5000,1999,domus
mm.domus.NW062,17500,1994,domus
mm.domus.NW062,17500,1995,domus
mm.domus.NW062,17500,1997,domus
mm.domus.NW062,17500,1998,domus
mm.domus.NW062,17500,1999,domus
mm.domus.NW062,22000,2009,MA(fam)
mm.domus.NW064,18000,1994,domus
mm.domus.NW064,17000,1996,domus
mm.domus.NW064,16500,1997,domus
mm.domus.NW064,10219,1998,domus
mm.domus.NW064,10219,1999,domus
mm.domus.NW064,19450,2013,MA(fam)
mm.domus.NW065,4224,1994,domus
mm.domus.NW065,3484,1995,domus
mm.domus.NW065,0,1997,domus
mm.domus.NW065,2477,1998,domus
mm.domus.NW065,2210,1999,domus
mm.domus.NW065,7000,2006,MA(fam)
mm.domus.NW067,20747,1994,domus
mm.domus.NW067,18000,1995,domus
mm.domus.NW067,17000,1997,domus
mm.domus.NW067,17000,1998,domus
mm.domus.NW067,14500,1999,domus
mm.domus.NW068,4100,1994,domus
mm.domus.NW068,4337,1995,domus
mm.domus.NW068,4000,1997,domus
mm.domus.NW068,3599,2008,MA(fam)
mm.domus.NW069,5500,1994,domus
mm.domus.NW069,5500,1995,domus
mm.domus.NW069,4500,1996,domus
mm.domus.NW069,0,1997,domus
mm.domus.NW069,5000,1998,domus
mm.domus.NW069,4600,1999,domus
mm.domus.NW069,3000,2016,MA(fam)
mm.domus.NW070,316677,1994,domus
mm.domus.NW070,287529,1995,domus
mm.domus.NW070,261597,1996,domus
mm.domus.NW070,334852,1997,domus
mm.domus.NW070,253658,1998,domus
mm.domus.NW070,322977,1999,domus
mm.domus.NW070,852000,2011,VisitBritain
mm.domus.NW070,682000,2012,VisitBritain
mm.domus.NW070,641949,2013,MA(fam)
mm.domus.NW070,657763,2013,VisitBritain
mm.domus.NW070,680881,2014,VisitBritain
mm.domus.NW070,697290,2015,VisitBritain
mm.domus.NW071,16551,1994,domus
mm.domus.NW071,17044,1996,domus
mm.domus.NW071,13144,2014,MA(fam)
mm.domus.NW072,15000,1994,domus
mm.domus.NW072,15000,1995,domus
mm.domus.NW072,15000,1996,domus
mm.domus.NW072,16000,1997,domus
mm.domus.NW072,17000,1998,domus
mm.domus.NW072,18000,1999,domus
mm.domus.NW073,0,1994,domus
mm.domus.NW073,0,1995,domus
mm.domus.NW073,0,1997,domus
mm.domus.NW073,0,1999,domus
mm.domus.NW074,72324,1994,domus
mm.domus.NW074,70000,1996,domus
mm.domus.NW074,91924,1997,domus
mm.domus.NW074,56088,1998,domus
mm.domus.NW074,62066,2011,VisitBritain
mm.domus.NW074,50000,2012,VisitBritain
mm.domus.NW074,0,2013,VisitBritain
mm.domus.NW074,DK,2013,VisitBritain
mm.domus.NW074,70000,2014,MA(fam)
mm.domus.NW074,70000,2014,VisitBritain
mm.domus.NW074,70000,2015,VisitBritain
mm.domus.NW075,33868,1994,domus
mm.domus.NW075,0,1996,domus
mm.domus.NW075,36275,1997,domus
mm.domus.NW076,14482,1994,domus
mm.domus.NW076,8520,1997,domus
mm.domus.NW076,10131,1998,domus
mm.domus.NW076,10131,1999,domus
mm.domus.NW078,33500,1994,domus
mm.domus.NW078,175500,2004,MA(fam)
mm.domus.NW078,101161,2016,mm.ace.119
mm.domus.NW079,7583,1994,domus
mm.domus.NW079,0,1996,domus
mm.domus.NW079,8000,1997,domus
mm.domus.NW079,22300,2009,MA(fam)
mm.domus.NW079,19023,2016,mm.ace.085
mm.domus.NW080,12728,1994,domus
mm.domus.NW080,0,1996,domus
mm.domus.NW080,12000,1997,domus
mm.domus.NW080,1273,2016,MA(fam)
mm.domus.NW081,700,1994,domus
mm.domus.NW081,3200,1995,domus
mm.domus.NW081,45000,1996,domus
mm.domus.NW081,4770,1997,domus
mm.domus.NW081,8600,1998,domus
mm.domus.NW081,10056,1999,domus
mm.domus.NW082,14245,1994,domus
mm.domus.NW082,8500,1998,domus
mm.domus.NW082,6885,1999,domus
mm.domus.NW082,20000,2015,MA(fam)
mm.domus.NW083,11385,1994,domus
mm.domus.NW083,8826,1998,domus
mm.domus.NW083,9885,1999,domus
mm.domus.NW083,11000,2006,MA(fam)
mm.domus.NW084,9985,1994,domus
mm.domus.NW084,5500,1998,domus
mm.domus.NW084,4221,1999,domus
mm.domus.NW084,6000,2006,MA(fam)
mm.domus.NW084,26042,2011,VisitBritain
mm.domus.NW084,0,2012,VisitBritain
mm.domus.NW084,DK,2012,VisitBritain
mm.domus.NW084,0,2013,VisitBritain
mm.domus.NW084,DK,2013,VisitBritain
mm.domus.NW084,8198,2014,VisitBritain
mm.domus.NW084,7000,2015,MA(fam)
mm.domus.NW084,27970,2015,VisitBritain
mm.domus.NW085,180000,1994,domus
mm.domus.NW085,160000,1995,domus
mm.domus.NW085,150000,1997,domus
mm.domus.NW085,150000,1998,domus
mm.domus.NW085,150000,1999,domus
mm.domus.NW085,317106,2016,MA(fam)
mm.domus.NW086,25000,1994,domus
mm.domus.NW086,50000,1995,domus
mm.domus.NW086,40000,1996,domus
mm.domus.NW086,96397,1997,domus
mm.domus.NW086,120000,1998,domus
mm.domus.NW086,120000,1999,domus
mm.domus.NW087,35654,1994,domus
mm.domus.NW087,35654,1995,domus
mm.domus.NW087,29000,1997,domus
mm.domus.NW087,30000,1998,domus
mm.domus.NW087,30000,1999,domus
mm.domus.NW088,6000,1994,domus
mm.domus.NW088,6000,1996,domus
mm.domus.NW088,8003,1997,domus
mm.domus.NW088,6050,1998,domus
mm.domus.NW088,6881,1999,domus
mm.domus.NW088,20000,2015,MA(fam)
mm.domus.NW089,0,1994,domus
mm.domus.NW089,0,1995,domus
mm.domus.NW090,0,1994,domus
mm.domus.NW090,0,1995,domus
mm.domus.NW091,0,1994,domus
mm.domus.NW093,12000,1994,domus
mm.domus.NW093,12000,1995,domus
mm.domus.NW093,0,2011,VisitBritain
mm.domus.NW093,DK,2011,VisitBritain
mm.domus.NW093,0,2012,VisitBritain
mm.domus.NW093,DK,2012,VisitBritain
mm.domus.NW093,0,2013,VisitBritain
mm.domus.NW093,DK,2013,VisitBritain
mm.domus.NW093,24000,2014,VisitBritain
mm.domus.NW093,24000,2015,VisitBritain
mm.domus.NW093,26268,2016,mm.ace.287
mm.domus.NW094,5200,1994,domus
mm.domus.NW094,5200,1995,domus
mm.domus.NW094,5200,1996,domus
mm.domus.NW094,0,1997,domus
mm.domus.NW094,4370,1998,domus
mm.domus.NW094,4800,1999,domus
mm.domus.NW094,5000,2015,MA(fam)
mm.domus.NW095,43000,1994,domus
mm.domus.NW095,45000,1995,domus
mm.domus.NW095,45000,1996,domus
mm.domus.NW095,41000,1997,domus
mm.domus.NW095,42000,1998,domus
mm.domus.NW095,44000,1999,domus
mm.domus.NW095,40245,2016,MA(fam)
mm.domus.NW096,19045,1994,domus
mm.domus.NW096,12200,1996,domus
mm.domus.NW096,15000,1997,domus
mm.domus.NW096,13000,1998,domus
mm.domus.NW096,12211,1999,domus
mm.domus.NW096,35000,2015,MA(fam)
mm.domus.NW098,62957,1994,domus
mm.domus.NW098,84656,1995,domus
mm.domus.NW098,69694,1996,domus
mm.domus.NW098,59128,1997,domus
mm.domus.NW098,61213,1998,domus
mm.domus.NW098,55000,1999,domus
mm.domus.NW098,75769,2008,MA(fam)
mm.domus.NW099,529515,1994,domus
mm.domus.NW099,529515,1995,domus
mm.domus.NW099,490973,1996,domus
mm.domus.NW099,453182,1997,domus
mm.domus.NW099,0,1998,domus
mm.domus.NW099,747750,1999,domus
mm.domus.NW099,583412,2011,VisitBritain
mm.domus.NW099,620124,2012,VisitBritain
mm.domus.NW099,620855,2013,MA(fam)
mm.domus.NW099,583118,2013,VisitBritain
mm.domus.NW099,560855,2014,VisitBritain
mm.domus.NW099,626410,2015,VisitBritain
mm.domus.NW100,770944,2011,VisitBritain
mm.domus.NW100,713061,2012,VisitBritain
mm.domus.NW100,678871,2013,VisitBritain
mm.domus.NW100,610765,2014,VisitBritain
mm.domus.NW100,658898,2015,VisitBritain
mm.domus.NW100,671171,2016,MA(fam)
mm.domus.NW101,240376,2011,VisitBritain
mm.domus.NW101,337799,2012,VisitBritain
mm.domus.NW101,237451,2013,VisitBritain
mm.domus.NW101,252042,2014,VisitBritain
mm.domus.NW101,240531,2015,VisitBritain
mm.domus.NW101,289515,2016,MA(fam)
mm.domus.NW102,188304,2011,VisitBritain
mm.domus.NW102,200759,2012,VisitBritain
mm.domus.NW102,190718,2012,MA(fam)
mm.domus.NW102,184730,2013,VisitBritain
mm.domus.NW102,221663,2014,VisitBritain
mm.domus.NW102,211641,2015,VisitBritain
mm.domus.NW103,883295,2011,VisitBritain
mm.domus.NW103,845709,2012,VisitBritain
mm.domus.NW103,622516,2013,VisitBritain
mm.domus.NW103,631711,2014,VisitBritain
mm.domus.NW103,662494,2015,VisitBritain
mm.domus.NW104,66851,2011,VisitBritain
mm.domus.NW104,65140,2012,VisitBritain
mm.domus.NW104,55750,2013,VisitBritain
mm.domus.NW104,55010,2014,VisitBritain
mm.domus.NW104,46194,2015,VisitBritain
mm.domus.NW105,667526,2011,VisitBritain
mm.domus.NW105,1011056,2012,VisitBritain
mm.domus.NW105,756582,2013,VisitBritain
mm.domus.NW105,707405,2014,VisitBritain
mm.domus.NW105,747263,2015,VisitBritain
mm.domus.NW105,802722,2016,MA(fam)
mm.domus.NW106,6538,2000,Babbidge
mm.domus.NW106,6538,2000,"Babbidge, Ewles & Smith. 2006. 'Moving to Museum Trusts'"
mm.domus.NW106,8071,2002,Babbidge
mm.domus.NW106,8071,2002,"Babbidge, Ewles & Smith. 2006. 'Moving to Museum Trusts'"
mm.domus.NW106,10272,2003,Babbidge
mm.domus.NW106,10272,2003,"Babbidge, Ewles & Smith. 2006. 'Moving to Museum Trusts'"
mm.domus.NW106,11974,2004,Babbidge
mm.domus.NW106,11974,2004,"Babbidge, Ewles & Smith. 2006. 'Moving to Museum Trusts'"
mm.domus.NW106,7677,2011,VisitBritain
mm.domus.NW106,6298,2012,VisitBritain
mm.domus.NW106,7980,2013,VisitBritain
mm.domus.NW106,7532,2014,VisitBritain
mm.domus.NW106,18135,2015,VisitBritain
mm.domus.NW106,7744,2015,MA(fam)
mm.domus.NW106,7220,2016,mm.ace.097
mm.domus.NW109,229433,2015,MA(fam)
mm.domus.NW109,263154,2016,mm.ace.098
mm.domus.NW110,3526,1994,domus
mm.domus.NW110,3380,1995,domus
mm.domus.NW110,4929,1997,domus
mm.domus.NW110,3060,1998,domus
mm.domus.NW110,3589,1999,domus
mm.domus.NW110,1419,2011,VisitBritain
mm.domus.NW110,3553,2012,VisitBritain
mm.domus.NW110,4109,2013,VisitBritain
mm.domus.NW110,3292,2014,VisitBritain
mm.domus.NW110,3800,2015,VisitBritain
mm.domus.NW110,3382,2015,MA(fam)
mm.domus.NW113,13000,1994,domus
mm.domus.NW113,2000,1995,domus
mm.domus.NW113,2000,1996,domus
mm.domus.NW113,953,1997,domus
mm.domus.NW113,893,1998,domus
mm.domus.NW113,646,1999,domus
mm.domus.NW113,67185,2011,VisitBritain
mm.domus.NW113,85681,2012,VisitBritain
mm.domus.NW113,103411,2013,VisitBritain
mm.domus.NW113,93715,2014,VisitBritain
mm.domus.NW113,86595,2015,VisitBritain
mm.domus.NW113,99216,2016,mm.ace.870
mm.domus.NW114,14990,1994,domus
mm.domus.NW114,13500,1997,domus
mm.domus.NW114,12500,1999,domus
mm.domus.NW114,13500,2010,MA(fam)
mm.domus.NW114,12540,2011,VisitBritain
mm.domus.NW114,16358,2012,VisitBritain
mm.domus.NW114,16839,2013,VisitBritain
mm.domus.NW114,17538,2014,VisitBritain
mm.domus.NW114,17197,2015,VisitBritain
mm.domus.NW115,5500,1994,domus
mm.domus.NW115,6800,1995,domus
mm.domus.NW115,6500,1997,domus
mm.domus.NW115,6800,1998,domus
mm.domus.NW115,6800,1999,domus
mm.domus.NW115,12000,2009,MA(fam)
mm.domus.NW118,30000,1994,domus
mm.domus.NW118,10000,1995,domus
mm.domus.NW118,10000,1996,domus
mm.domus.NW118,6139,1997,domus
mm.domus.NW118,6491,1998,domus
mm.domus.NW118,6085,1999,domus
mm.domus.NW120,3940,1994,domus
mm.domus.NW120,4400,1995,domus
mm.domus.NW120,4500,1996,domus
mm.domus.NW120,4500,1997,domus
mm.domus.NW120,0,1998,domus
mm.domus.NW120,5000,1999,domus
mm.domus.NW120,11687,2011,VisitBritain
mm.domus.NW120,11836,2012,VisitBritain
mm.domus.NW120,11784,2013,VisitBritain
mm.domus.NW120,10404,2014,VisitBritain
mm.domus.NW120,11346,2015,VisitBritain
mm.domus.NW120,10984,2016,MA(fam)
mm.domus.NW121,35228,1994,domus
mm.domus.NW121,31707,1995,domus
mm.domus.NW121,24000,1996,domus
mm.domus.NW121,30000,1997,domus
mm.domus.NW121,30000,1998,domus
